timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2025-10-26 19:55:07.581,1612,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","2,2,2,2,2","4,4,4,4,4","23,22,22,23,23","9,11,10,8,11","6,7,10,7,6","13,3,4,16,12","0.04,0.09,0.07,0.02,0.05","0.04,0.00,0.05,0.00,0.05","-6.0,-99.0,-6.0,-3.0,-6.0","0.0,-99.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","9,53,28,20,55","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,0.01,-1.00,0.01,0.01","3988,3684,-99,6021,8063","0.01,0.01,-1.00,0.01,0.01","1186285,739212,1026769,1068257,1103568","-1.0,-1.0,-1.0,-1.0,-1.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","74,-99,73,76,71","505,-99,506,497,505","20,20,20,20,20","{-80,-98,-98,-256},{-85,-102,-102,-94},{-87,-106,-106,-256}","{-20.00,-7.20,-20.00,-20.00},{5.70,43.50,24.50,26.00},{56.80,68.80,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:55:08.807,1619,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","2,2,2,2,2","3,4,4,4,4","22,23,22,23,23","9,12,11,9,10","8,6,6,8,5","4,14,4,14,11","0.05,0.06,0.00,0.10,0.16","0.02,0.00,0.00,0.04,0.03","-6.0,-7.0,-3.0,-7.0,0.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","27,8,33,19,28","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.01,0.01,-1.00,0.01","-99,4034,3921,-99,10210","-1.00,0.01,0.01,-1.00,0.01","968049,1003941,1050302,1083989,1121348","-1.0,-1.0,-1.0,-1.0,-1.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","74,73,76,71,78","505,504,488,504,217","20,20,20,20,20","{-81,-95,-95,-256},{-83,-256,-256,-91},{-98,-115,-115,-118}","{-20.00,-7.30,-20.00,-20.00},{31.20,-7.70,25.00,23.90},{31.20,68.30,13.60,5.80}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:55:10.195,1625,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","2,2,2,2,2","4,4,4,4,4","22,22,23,23,22","11,10,8,11,11","7,10,7,6,4","3,4,16,12,13","0.09,0.07,0.02,0.05,0.17","0.00,0.05,0.00,0.05,0.09","-99.0,-6.0,-3.0,-6.0,12.0","-99.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","53,28,20,55,19","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,-1.00,0.01,0.01,-1.00","3684,-99,6021,8063,-99","0.01,-1.00,0.01,0.01,-1.00","739212,1026769,1068257,1103568,1138770","-1.0,-1.0,-1.0,-1.0,-1.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,73,76,71,92","-99,506,497,505,12","20,20,20,20,20","{-82,-94,-94,-256},{-76,-97,-97,-256},{-109,-123,-123,-256}","{31.20,-7.40,-20.00,-20.00},{56.80,69.50,-20.00,-20.00},{-20.00,-11.80,5.50,-1.60}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:55:11.676,1634,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","2,2,2,2,3","4,4,4,4,5","22,23,23,22,23","10,8,11,11,12","10,7,6,4,6","4,16,12,13,23","0.07,0.02,0.05,0.17,0.03","0.05,0.00,0.05,0.09,0.60","-6.0,-3.0,-6.0,12.0,23.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","28,20,55,19,75","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.01,0.01,-1.00,0.01","-99,6021,8063,-99,11537","-1.00,0.01,0.01,-1.00,0.01","1026769,1068257,1103568,1138770,1175497","-1.0,-1.0,-1.0,-1.0,-1.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","73,76,71,92,108","506,497,505,12,26","20,20,20,20,20","{-80,-98,-98,-256},{-87,-106,-106,-256},{-119,-135,-135,-132}","{5.60,69.00,-20.00,-20.00},{56.80,68.80,-20.00,-20.00},{56.80,-14.00,-3.90,-10.40}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:55:13.254,1643,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","2,2,2,2,2","4,4,4,4,12","22,23,23,22,20","11,9,10,12,8","6,8,5,6,4","4,14,11,7,7","0.00,0.10,0.16,0.04,0.14","0.00,0.04,0.03,0.47,0.59","-3.0,-7.0,0.0,20.0,24.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","33,19,28,58255,66","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,-1.00,0.01,0.01,0.01","3921,-99,10210,7931,7325","0.01,-1.00,0.01,0.01,0.01","1050302,1083989,1121348,1155492,1195254","-1.0,-1.0,-1.0,-1.0,-1.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","76,71,78,101,112","488,504,217,20,28","20,20,20,20,20","{-85,-102,-102,-94},{-98,-115,-115,-118},{-126,-140,-140,-137}","{5.70,43.50,24.50,26.00},{31.20,68.30,13.60,5.80},{31.20,61.50,-11.50,-11.30}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:55:14.754,1649,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","2,2,2,2,2","4,4,4,12,46","23,23,22,20,6","9,10,12,8,0","8,5,6,4,2","14,11,7,7,2","0.10,0.16,0.04,0.14,0.15","0.04,0.03,0.47,0.59,0.75","-7.0,0.0,20.0,24.0,24.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","19,28,58255,66,400","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.01,0.01,0.01,0.01","-99,10210,7931,7325,4551","-1.00,0.01,0.01,0.01,0.01","1083989,1121348,1155492,1195254,1227633","-1.0,-1.0,-1.0,-1.0,-1.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","71,78,101,112,121","504,217,20,28,36","20,20,20,20,20","{-76,-97,-97,-256},{-116,-128,-128,-256},{-135,-140,-140,-140}","{56.80,69.50,-20.00,-20.00},{56.80,39.00,-20.00,-20.00},{31.20,8.60,-11.50,-12.40}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:55:16.533,1658,1,0,0,9,0,"9,9,9,9,9","9,9,9,9,9","2,2,3,2,2","4,4,5,40,-1","23,22,23,19,2","11,11,12,2,-1","6,4,6,5,-99","12,13,23,8,0","0.05,0.17,0.03,0.10,0.00","0.05,0.09,0.60,0.63,1.00","-6.0,12.0,23.0,24.0,25.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","55,19,75,30,394","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,-1.00,0.01,-1.00,0.01","8063,-99,11537,-99,1321","0.01,-1.00,0.01,-1.00,0.02","1103568,1138770,1175497,1214117,616194","-1.0,-1.0,-1.0,-1.0,-1.0","5,5,5,5,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","71,92,108,116,123","505,12,26,31,37","20,20,20,20,15","{-78,-97,-97,-256},{-119,-135,-135,-132},{-101,-112,-112,-256}","{5.60,18.40,-20.00,-20.00},{56.80,-14.00,-3.90,-10.40},{31.20,-17.20,-12.00,-11.70}","1-cbnet,5-9;2-ims,6-5",0,{153},4
2025-10-26 19:55:18.546,1666,1,0,0,18,0,"9,9,9,9,9","9,9,9,9,9","2,3,2,2,3","4,5,40,-1,3","22,23,19,2,15","11,12,2,-1,11","4,6,5,-99,6","13,23,8,0,18","0.17,0.03,0.10,0.00,0.06","0.09,0.60,0.63,1.00,0.00","12.0,23.0,24.0,25.0,14.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","19,75,30,394,15","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.01,-1.00,0.01,0.03","-99,11537,-99,1321,9105","-1.00,0.01,-1.00,0.02,0.02","1138770,1175497,1214117,616194,39741","-1.0,-1.0,-1.0,-1.0,-1.0","5,5,5,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","92,108,116,123,111","12,26,31,37,14","20,20,20,15,15","{-98,-115,-115,-118},{-127,-140,-140,-140},{-100,-106,-106,-256}","{31.20,68.30,13.60,5.80},{5.60,36.20,-11.80,-19.50},{56.80,67.40,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{153},4
2025-10-26 19:55:20.327,1676,1,0,0,18,0,"9,9,9,9,9","9,9,9,9,9","3,2,2,3,4","5,40,-1,3,3","23,19,2,15,16","12,2,-1,11,12","6,5,-99,6,5","23,8,0,18,14","0.03,0.10,0.00,0.06,0.06","0.60,0.63,1.00,0.00,0.00","23.0,24.0,25.0,14.0,12.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","75,30,394,15,65","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,-1.00,0.01,0.03,-1.00","11537,-99,1321,9105,-99","0.01,-1.00,0.02,0.02,-1.00","1175497,1214117,616194,39741,75353","-1.0,-1.0,-1.0,-1.0,-1.0","5,5,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","108,116,123,111,108","26,31,37,14,12","20,20,15,15,15","{-116,-128,-128,-256},{-101,-112,-112,-256},{-95,-112,-112,-256}","{56.80,39.00,-20.00,-20.00},{31.20,-17.20,-12.00,-11.70},{-20.00,-9.00,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{153},4
2025-10-26 19:55:21.734,1687,1,0,0,18,0,"9,9,9,9,9","9,9,9,9,9","2,2,3,4,6","40,-1,3,3,3","19,2,15,16,14","2,-1,11,12,11","5,-99,6,5,4","8,0,18,14,12","0.10,0.00,0.06,0.06,0.05","0.63,1.00,0.00,0.00,0.06","24.0,25.0,14.0,12.0,17.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","30,394,15,65,35","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.01,0.03,-1.00,0.03","-99,1321,9105,-99,8493","-1.00,0.02,0.02,-1.00,0.01","1214117,616194,39741,75353,104844","-1.0,-1.0,-1.0,-1.0,-1.0","5,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.02","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","116,123,111,108,109","31,37,14,12,17","20,15,15,15,15","{-126,-140,-140,-137},{-100,-106,-106,-256},{-94,-104,-104,-256}","{31.20,61.50,-11.50,-11.30},{56.80,67.40,-20.00,-20.00},{31.20,17.30,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{153},4
2025-10-26 19:55:23.006,1692,1,0,0,18,0,"9,9,9,9,9","9,9,9,9,9","2,4,3,10,8","46,5,3,3,3","6,13,15,19,10","0,14,12,10,13","2,8,4,5,4","2,11,12,12,5","0.15,0.07,0.14,0.00,0.08","0.75,0.03,0.03,0.00,0.00","24.0,15.0,13.0,18.0,-99.0","0.0,0.0,0.0,0.0,-99.0","-1.0,13.3,-1.0,-1.0,-1.0","400,106,22,37,88","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,3,-1,-1,-1","0.01,0.00,0.04,0.03,-1.00","4551,-804388,4344,6629,-99","0.01,0.00,0.01,0.01,-1.00","1227633,17318,56948,89679,119455","-1.0,0.0,-1.0,-1.0,-1.0","5,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.02,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","121,112,109,109,-99","36,15,13,18,-99","20,15,15,15,15","{-127,-140,-140,-140},{-93,-112,-112,-256},{-95,-100,-100,-256}","{5.60,36.20,-11.80,-19.50},{56.80,67.70,-20.00,-20.00},{31.20,-9.40,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{153},4
2025-10-26 19:55:24.312,1702,1,0,0,18,0,"9,9,9,9,9","9,9,9,9,9","2,3,4,6,6","-1,3,3,3,3","2,15,16,14,14","-1,11,12,11,10","-99,6,5,4,6","0,18,14,12,12","0.00,0.06,0.06,0.05,0.07","1.00,0.00,0.00,0.06,0.00","25.0,14.0,12.0,17.0,13.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","394,15,65,35,63","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,0.03,-1.00,0.03,0.03","1321,9105,-99,8493,5180","0.02,0.02,-1.00,0.01,0.01","616194,39741,75353,104844,134610","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.02,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","123,111,108,109,106","37,14,12,17,13","15,15,15,15,15","{-135,-140,-140,-140},{-95,-112,-112,-256},{-90,-102,-102,-256}","{31.20,8.60,-11.50,-12.40},{-20.00,-9.00,-20.00,-20.00},{31.20,69.60,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{153},4
2025-10-26 19:55:25.656,1707,0,0,0,9,0,"9,9,9,9,9","9,9,9,9,9","3,4,6,6,6","3,3,3,3,3","15,16,14,14,14","11,12,11,10,10","6,5,4,6,4","18,14,12,12,9","0.06,0.06,0.05,0.07,0.14","0.00,0.00,0.06,0.00,0.00","14.0,12.0,17.0,13.0,14.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","15,65,35,63,54","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,-1.00,0.03,0.03,0.02","9105,-99,8493,5180,7449","0.02,-1.00,0.01,0.01,0.01","39741,75353,104844,134610,175495","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.02,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","111,108,109,106,106","14,12,17,13,14","15,15,15,15,15","{-98,-106,-106,-256},{-94,-104,-104,-256},{-96,-107,-107,-256}","{31.20,-10.10,-20.00,-20.00},{31.20,17.30,-20.00,-20.00},{5.60,-8.20,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{153},4
2025-10-26 19:55:26.826,1716,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","3,10,8,7,7","3,3,3,3,3","15,19,10,11,11","12,10,13,11,13","4,5,4,7,4","12,12,5,14,8","0.14,0.00,0.08,0.10,0.10","0.03,0.00,0.00,0.00,0.00","13.0,18.0,-99.0,12.0,13.0","0.0,0.0,-99.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","22,37,88,84,60","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.04,0.03,-1.00,0.02,-1.00","4344,6629,-99,7004,-99","0.01,0.01,-1.00,0.01,-1.00","56948,89679,119455,157316,190159","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","109,109,-99,105,107","13,18,-99,12,13","15,15,15,15,15","{-100,-106,-106,-256},{-95,-100,-100,-256},{-93,-103,-103,-256}","{56.80,67.40,-20.00,-20.00},{31.20,-9.40,-20.00,-20.00},{-20.00,-8.20,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{153},4
2025-10-26 19:55:28.218,1725,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,6,6,6,7","3,3,3,3,3","16,14,14,14,14","12,11,10,10,9","5,4,6,4,5","14,12,12,9,9","0.06,0.05,0.07,0.14,0.11","0.00,0.06,0.00,0.00,0.00","12.0,17.0,13.0,14.0,13.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","65,35,63,54,16","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.03,0.03,0.02,0.02","-99,8493,5180,7449,5763","-1.00,0.01,0.01,0.01,0.00","75353,104844,134610,175495,205088","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.02,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","108,109,106,106,106","12,17,13,14,13","15,15,15,15,15","{-93,-112,-112,-256},{-90,-102,-102,-256},{-99,-111,-111,-256}","{56.80,67.70,-20.00,-20.00},{31.20,69.60,-20.00,-20.00},{31.20,16.10,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{153},4
2025-10-26 19:55:29.534,1732,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","10,8,7,7,7","3,3,3,3,3","19,10,11,11,12","10,13,11,13,12","5,4,7,4,5","12,5,14,8,11","0.00,0.08,0.10,0.10,0.00","0.00,0.00,0.00,0.00,0.06","18.0,-99.0,12.0,13.0,17.0","0.0,-99.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","37,88,84,60,75","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,-1.00,0.02,-1.00,0.01","6629,-99,7004,-99,7870","0.01,-1.00,0.01,-1.00,0.00","89679,119455,157316,190159,221913","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","109,-99,105,107,107","18,-99,12,13,17","15,15,15,15,15","{-95,-112,-112,-256},{-93,-104,-104,-256},{-98,-108,-108,-256}","{-20.00,-9.00,-20.00,-20.00},{56.80,68.40,-20.00,-20.00},{5.60,66.20,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{153},4
2025-10-26 19:55:30.734,1739,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","8,7,7,7,6","3,3,3,3,3","10,11,11,12,15","13,11,13,12,12","4,7,4,5,4","5,14,8,11,7","0.08,0.10,0.10,0.00,0.10","0.00,0.00,0.00,0.06,0.07","-99.0,12.0,13.0,17.0,14.0","-99.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","88,84,60,75,16","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.02,-1.00,0.01,0.01","-99,7004,-99,7870,3261","-1.00,0.01,-1.00,0.00,0.00","119455,157316,190159,221913,260323","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.07","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,105,107,107,107","-99,12,13,17,14","15,15,15,15,15","{-94,-104,-104,-256},{-93,-103,-103,-256},{-90,-98,-98,-256}","{31.20,17.30,-20.00,-20.00},{-20.00,-8.20,-20.00,-20.00},{31.20,-7.50,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{153},4
2025-10-26 19:55:31.898,1749,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","6,6,7,8,9","3,3,3,3,3","14,14,14,14,15","10,10,9,15,15","6,4,5,6,4","12,9,9,8,9","0.07,0.14,0.11,0.15,0.10","0.00,0.00,0.00,0.00,0.00","13.0,14.0,13.0,17.0,-99.0","0.0,0.0,0.0,0.0,-99.0","-1.0,-1.0,-1.0,-1.0,-1.0","63,54,16,30,2338","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,0.02,0.02,-1.00,0.01","5180,7449,5763,-99,2893","0.01,0.01,0.00,-1.00,0.00","134610,175495,205088,241330,276162","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.02,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","106,106,106,109,-99","13,14,13,17,-99","15,15,15,15,15","{-95,-100,-100,-256},{-99,-111,-111,-256},{-95,-103,-103,-256}","{31.20,-9.40,-20.00,-20.00},{31.20,16.10,-20.00,-20.00},{56.80,68.30,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{153},4
2025-10-26 19:55:33.114,1756,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","7,7,7,6,8","3,3,3,3,3","11,11,12,15,18","11,13,12,12,15","7,4,5,4,5","14,8,11,7,9","0.10,0.10,0.00,0.10,0.13","0.00,0.00,0.06,0.07,0.00","12.0,13.0,17.0,14.0,14.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","84,60,75,16,6","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.02,-1.00,0.01,0.01,-1.00","7004,-99,7870,3261,-99","0.01,-1.00,0.00,0.00,-1.00","157316,190159,221913,260323,291480","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.07,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","105,107,107,107,103","12,13,17,14,14","15,15,15,15,15","{-90,-102,-102,-256},{-98,-108,-108,-256},{-84,-98,-98,-256}","{31.20,69.60,-20.00,-20.00},{5.60,66.20,-20.00,-20.00},{56.80,-6.60,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{153},4
2025-10-26 19:55:34.349,1763,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","6,7,8,9,5","3,3,3,3,3","14,14,14,15,15","10,9,15,15,13","4,5,6,4,4","9,9,8,9,9","0.14,0.11,0.15,0.10,0.06","0.00,0.00,0.00,0.00,0.00","14.0,13.0,17.0,-99.0,9.0","0.0,0.0,0.0,-99.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","54,16,30,2338,11","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.02,0.02,-1.00,0.01,0.01","7449,5763,-99,2893,1568","0.01,0.00,-1.00,0.00,0.00","175495,205088,241330,276162,305818","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.02,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","106,106,109,-99,101","14,13,17,-99,9","15,15,15,15,15","{-93,-104,-104,-256},{-93,-105,-105,-256},{-86,-106,-106,-256}","{56.80,68.40,-20.00,-20.00},{31.20,67.30,-20.00,-20.00},{5.60,69.90,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{153},4
